date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2018-06-05,13,9,0.0,16.0,3,3,44,02:04 AM,11:22 AM,04:55 AM,10:14 PM,4,9,11,9,30,37,61,0.0,1012,13,10,235,20
2018-06-06,13,9,0.0,16.7,4,4,36,02:25 AM,12:31 PM,04:54 AM,10:15 PM,5,10,12,10,25,36,62,0.4,1021,13,10,217,17
2018-06-07,16,13,0.0,17.4,4,4,29,02:45 AM,01:43 PM,04:53 AM,10:17 PM,9,14,15,14,27,32,68,0.0,1021,16,10,239,17
2018-06-08,18,13,0.0,17.4,5,5,21,03:03 AM,02:57 PM,04:52 AM,10:18 PM,11,15,16,15,28,8,74,0.0,1017,18,10,232,15
2018-06-09,20,11,0.0,16.7,5,5,14,03:20 AM,04:13 PM,04:52 AM,10:18 PM,10,15,16,15,20,15,68,0.0,1018,20,10,79,11
2018-06-10,22,13,0.0,17.4,5,5,6,03:39 AM,05:33 PM,04:51 AM,10:19 PM,12,17,18,17,21,22,71,0.0,1013,22,10,143,11
2018-06-11,18,14,0.0,16.0,4,4,0,04:00 AM,06:55 PM,04:51 AM,10:20 PM,14,16,17,16,30,57,86,0.1,1006,18,10,219,16
2018-06-12,16,13,0.0,16.7,4,4,0,04:26 AM,08:19 PM,04:50 AM,10:21 PM,12,14,15,14,32,42,84,1.0,1005,16,10,287,20
2018-06-13,18,12,0.0,15.3,5,5,0,05:00 AM,09:40 PM,04:50 AM,10:22 PM,12,15,16,15,13,55,81,0.7,1009,18,10,230,8
2018-06-14,18,14,0.0,17.4,5,5,1,05:44 AM,10:52 PM,04:50 AM,10:22 PM,13,16,16,16,15,20,83,0.1,1013,18,10,240,10
2018-06-15,18,14,0.0,17.4,5,5,9,06:41 AM,11:51 PM,04:49 AM,10:23 PM,12,16,16,16,14,19,78,0.0,1016,18,10,245,9
2018-06-16,19,14,0.0,17.4,5,5,16,07:53 AM,No moonset,04:49 AM,10:24 PM,13,17,17,17,11,10,80,0.0,1018,19,10,270,7
2018-06-17,21,14,0.0,17.4,5,5,24,09:13 AM,12:36 AM,04:49 AM,10:24 PM,12,18,19,18,13,10,69,0.0,1016,21,10,176,7
2018-06-18,18,15,0.0,16.7,5,5,31,10:36 AM,01:10 AM,04:49 AM,10:24 PM,13,17,17,17,23,34,77,1.1,1017,18,10,276,14
2018-06-19,18,15,0.0,16.0,5,5,39,11:59 AM,01:37 AM,04:49 AM,10:25 PM,13,16,17,16,46,33,81,0.0,1016,18,10,245,28
2018-06-20,17,15,0.0,17.4,5,5,46,01:19 PM,01:59 AM,04:49 AM,10:25 PM,11,16,16,16,39,20,73,0.0,1017,17,10,261,25
2018-06-21,20,14,0.0,16.7,5,5,54,02:37 PM,02:18 AM,04:49 AM,10:25 PM,14,17,17,17,35,33,80,1.5,1007,20,10,231,20
2018-06-22,15,13,0.0,17.4,4,4,61,03:53 PM,02:36 AM,04:50 AM,10:26 PM,9,12,14,12,45,22,73,1.3,1008,15,10,257,29
2018-06-23,15,11,0.0,17.4,4,4,69,05:07 PM,02:54 AM,04:50 AM,10:26 PM,9,12,13,12,25,27,74,0.0,1012,15,10,275,16
2018-06-24,15,10,0.0,14.7,3,3,77,06:19 PM,03:14 AM,04:50 AM,10:26 PM,8,11,13,11,25,65,75,1.2,1013,15,10,210,17
2018-06-25,13,11,0.0,13.3,3,3,84,07:29 PM,03:37 AM,04:51 AM,10:26 PM,10,11,12,11,16,85,87,1.8,1015,13,8,269,11
2018-06-26,19,10,0.0,17.4,5,5,92,08:34 PM,04:03 AM,04:51 AM,10:25 PM,11,14,15,14,18,21,78,0.2,1022,19,10,65,11
2018-06-27,22,13,0.0,16.7,5,5,99,09:34 PM,04:36 AM,04:52 AM,10:25 PM,13,18,19,18,23,19,75,0.0,1027,22,10,94,12
2018-06-28,23,15,0.0,17.4,5,5,100,10:24 PM,05:17 AM,04:52 AM,10:25 PM,13,19,20,19,27,7,66,0.0,1023,23,10,122,14
2018-06-29,18,13,0.0,16.7,5,5,86,11:07 PM,06:05 AM,04:53 AM,10:25 PM,11,16,16,16,37,23,71,0.0,1014,18,10,246,25
2018-06-30,16,12,0.0,17.4,4,4,78,11:41 PM,07:01 AM,04:54 AM,10:24 PM,7,13,14,13,40,26,61,0.0,1016,16,10,51,27
2018-07-01,16,12,0.0,14.0,3,3,75,No moonrise,08:03 AM,04:55 AM,10:24 PM,7,12,14,12,39,64,66,0.0,1016,16,10,56,27
2018-07-02,13,12,0.0,13.3,3,3,68,12:09 AM,09:10 AM,04:55 AM,10:23 PM,10,10,13,10,35,94,86,0.0,1011,13,10,265,24
2018-07-03,15,12,0.0,13.3,3,3,61,12:32 AM,10:18 AM,04:56 AM,10:23 PM,12,13,14,13,28,99,87,0.0,1011,15,10,322,18
2018-07-04,19,14,0.0,17.4,5,5,54,12:51 AM,11:28 AM,04:57 AM,10:22 PM,13,16,17,16,26,26,77,0.0,1010,19,10,309,16
2018-07-05,19,14,0.0,17.4,5,5,46,01:09 AM,12:39 PM,04:58 AM,10:22 PM,12,17,17,17,13,34,76,0.0,1009,19,10,258,8
2018-07-06,18,13,0.0,17.4,5,5,39,01:27 AM,01:53 PM,04:59 AM,10:21 PM,13,16,16,16,25,14,83,0.0,1010,18,10,275,15
2018-07-07,19,14,0.0,17.2,5,5,32,01:44 AM,03:09 PM,05:00 AM,10:20 PM,13,16,16,16,25,19,80,0.0,1014,19,10,325,15
2018-07-08,18,14,0.0,17.2,5,5,24,02:03 AM,04:28 PM,05:02 AM,10:19 PM,12,15,16,15,32,22,76,0.0,1017,18,10,335,20
2018-07-09,19,14,0.0,17.2,5,5,17,02:26 AM,05:49 PM,05:03 AM,10:18 PM,14,17,17,17,16,19,80,0.0,1016,19,10,248,9
2018-07-10,21,15,0.0,17.1,5,5,10,02:54 AM,07:11 PM,05:04 AM,10:17 PM,14,18,18,18,19,32,79,0.7,1017,21,10,129,10
2018-07-11,22,15,0.0,17.1,5,5,3,03:32 AM,08:27 PM,05:05 AM,10:16 PM,15,19,19,19,22,17,80,1.8,1016,22,10,58,11
2018-07-12,20,16,0.0,16.6,5,5,0,04:22 AM,09:34 PM,05:07 AM,10:15 PM,16,18,18,18,22,35,89,3.4,1013,20,10,117,12
2018-07-13,18,16,0.0,15.1,4,4,0,05:27 AM,10:27 PM,05:08 AM,10:14 PM,16,17,17,17,21,64,91,6.0,1012,18,10,118,12
2018-07-14,22,16,0.0,16.6,4,4,4,06:44 AM,11:08 PM,05:10 AM,10:13 PM,16,19,19,19,32,49,85,2.4,1012,22,10,260,18
2018-07-15,23,16,0.0,17.0,5,5,12,08:09 AM,11:39 PM,05:11 AM,10:11 PM,16,20,21,20,34,8,79,2.3,1013,23,10,263,18
2018-07-16,23,17,0.0,16.6,6,6,19,09:35 AM,No moonset,05:13 AM,10:10 PM,17,20,22,20,29,45,80,4.5,1012,23,10,39,15
2018-07-17,24,18,0.0,16.6,6,6,26,11:00 AM,12:03 AM,05:14 AM,10:09 PM,18,22,23,22,36,46,79,8.2,1009,24,10,57,18
2018-07-18,25,19,0.0,16.9,6,6,34,12:21 PM,12:24 AM,05:16 AM,10:07 PM,17,22,23,22,28,17,76,0.3,1008,25,10,51,14
2018-07-19,25,18,0.0,16.9,6,6,41,01:40 PM,12:43 AM,05:17 AM,10:06 PM,16,21,22,21,23,29,73,0.7,1010,25,10,151,12
2018-07-20,23,18,0.0,16.9,6,6,48,02:55 PM,01:01 AM,05:19 AM,10:04 PM,17,20,21,20,24,22,82,2.3,1009,23,10,280,14
2018-07-21,22,18,0.0,16.8,6,6,55,04:09 PM,01:21 AM,05:20 AM,10:03 PM,17,20,21,20,23,12,83,0.0,1010,22,10,277,14
2018-07-22,23,18,0.0,16.8,6,6,63,05:20 PM,01:42 AM,05:22 AM,10:01 PM,17,21,22,21,21,11,77,0.0,1011,23,10,284,12
2018-07-23,23,17,0.0,16.8,6,6,70,06:26 PM,02:07 AM,05:24 AM,10:00 PM,16,20,22,20,20,5,74,0.0,1013,23,10,208,12
2018-07-24,23,16,0.0,16.3,6,6,77,07:28 PM,02:38 AM,05:26 AM,09:58 PM,15,20,22,20,19,4,74,0.5,1014,23,10,212,12
2018-07-25,25,18,0.0,16.3,6,6,84,08:21 PM,03:16 AM,05:27 AM,09:56 PM,18,22,23,22,21,17,80,1.2,1015,25,10,122,12
2018-07-26,26,19,0.0,16.3,6,6,92,09:06 PM,04:01 AM,05:29 AM,09:55 PM,18,23,23,22,20,14,79,0.3,1018,26,10,98,11
2018-07-27,26,19,0.0,16.2,6,6,99,09:44 PM,04:55 AM,05:31 AM,09:53 PM,18,24,24,22,29,12,75,0.0,1019,26,10,64,16
2018-07-28,25,20,0.0,16.2,6,6,100,10:13 PM,05:55 AM,05:33 AM,09:51 PM,20,24,24,23,29,19,83,8.0,1013,25,10,101,16
2018-07-29,25,20,0.0,16.2,6,6,86,10:37 PM,07:00 AM,05:34 AM,09:49 PM,21,25,25,23,23,28,86,0.8,1014,25,10,136,13
2018-07-30,25,21,0.0,16.1,6,6,79,10:58 PM,08:08 AM,05:36 AM,09:47 PM,20,25,25,23,19,26,84,2.7,1018,25,10,182,11
2018-07-31,27,20,0.0,16.1,6,6,75,11:17 PM,09:18 AM,05:38 AM,09:45 PM,20,25,25,24,25,18,82,3.9,1020,27,10,125,14
2018-08-01,26,20,0.0,16.0,6,6,65,11:34 PM,10:28 AM,05:40 AM,09:43 PM,20,25,25,23,23,18,82,6.0,1021,26,10,138,13
2018-08-02,27,20,0.0,16.0,6,6,57,11:51 PM,11:40 AM,05:42 AM,09:41 PM,20,26,26,24,15,8,79,0.0,1021,27,10,210,9
2018-08-03,25,21,0.0,16.0,6,6,50,No moonrise,12:54 PM,05:44 AM,09:39 PM,19,26,26,23,23,15,75,0.0,1019,25,10,290,14
2018-08-04,25,21,0.0,15.9,6,6,43,12:08 AM,02:09 PM,05:46 AM,09:37 PM,18,25,25,23,26,8,74,0.2,1015,25,10,263,16
2018-08-05,23,20,0.0,15.9,6,6,36,12:29 AM,03:28 PM,05:47 AM,09:35 PM,17,22,24,22,35,14,73,1.4,1012,23,10,279,22
2018-08-06,21,20,0.0,15.8,6,6,28,12:54 AM,04:46 PM,05:49 AM,09:33 PM,15,21,21,21,35,30,69,0.1,1013,21,10,282,23
2018-08-07,22,19,0.0,15.8,6,6,21,01:26 AM,06:03 PM,05:51 AM,09:31 PM,16,21,23,21,25,19,72,0.8,1016,22,10,265,16
2018-08-08,26,18,0.0,15.8,6,6,14,02:08 AM,07:14 PM,05:53 AM,09:29 PM,16,22,23,22,31,9,71,0.0,1017,26,10,148,17
2018-08-09,27,20,0.0,15.7,6,6,6,03:04 AM,08:13 PM,05:55 AM,09:27 PM,18,25,25,23,40,22,71,0.0,1018,27,10,157,22
2018-08-10,24,19,0.0,15.5,5,5,0,04:14 AM,09:00 PM,05:57 AM,09:24 PM,18,22,23,22,45,37,79,8.1,1018,24,9,215,26
2018-08-11,20,16,0.0,15.6,5,5,0,05:36 AM,09:36 PM,05:59 AM,09:22 PM,14,18,18,18,24,28,76,1.9,1019,20,10,229,15
2018-08-12,18,17,0.0,13.5,5,5,1,07:03 AM,10:03 PM,06:01 AM,09:20 PM,12,17,17,17,57,35,72,5.9,1012,18,10,255,37
2018-08-13,18,15,0.0,12.5,5,5,8,08:31 AM,10:26 PM,06:03 AM,09:17 PM,14,17,17,17,17,74,83,3.7,1012,18,10,211,11
2018-08-14,19,14,0.0,11.5,4,4,15,09:57 AM,10:46 PM,06:05 AM,09:15 PM,15,17,17,17,25,64,89,4.0,1009,19,10,161,15
2018-08-15,20,17,0.0,13.5,5,5,22,11:19 AM,11:06 PM,06:06 AM,09:13 PM,16,19,19,19,34,56,85,0.0,1011,20,10,277,21
2018-08-16,21,16,0.0,14.5,5,5,30,12:38 PM,11:25 PM,06:08 AM,09:10 PM,15,19,19,19,11,11,80,0.0,1019,21,10,239,7
2018-08-17,22,16,0.0,14.5,5,5,37,01:55 PM,11:46 PM,06:10 AM,09:08 PM,15,19,20,19,23,10,77,0.0,1019,22,10,159,13
2018-08-18,21,17,0.0,14.5,5,5,44,03:08 PM,No moonset,06:12 AM,09:06 PM,15,19,20,19,27,15,79,0.7,1018,21,10,228,16
2018-08-19,20,17,0.0,11.4,4,4,51,04:17 PM,12:10 AM,06:14 AM,09:03 PM,15,19,19,19,32,75,80,0.1,1018,20,10,246,20
2018-08-20,21,18,0.0,13.5,5,5,59,05:20 PM,12:39 AM,06:16 AM,09:01 PM,16,19,19,19,39,35,82,0.6,1011,21,10,232,24
2018-08-21,18,14,0.0,11.6,5,5,66,06:17 PM,01:15 AM,06:18 AM,08:58 PM,12,17,17,17,30,13,73,0.0,1017,18,10,282,19
2018-08-22,18,13,0.0,11.6,5,5,73,07:05 PM,01:57 AM,06:20 AM,08:56 PM,10,16,16,16,19,2,70,0.0,1023,18,10,168,12
2018-08-23,22,15,0.0,11.6,5,5,81,07:45 PM,02:48 AM,06:22 AM,08:53 PM,12,18,19,18,31,1,69,0.0,1016,22,10,164,18
2018-08-24,22,17,0.0,8.3,5,5,88,08:16 PM,03:47 AM,06:24 AM,08:51 PM,16,19,19,19,27,46,83,3.5,1007,22,10,219,16
2018-08-25,17,15,0.0,9.4,5,5,95,08:42 PM,04:51 AM,06:26 AM,08:48 PM,13,17,17,17,20,76,78,0.6,1009,17,9,252,12
2018-08-26,17,14,0.0,9.3,4,4,100,09:04 PM,05:58 AM,06:28 AM,08:46 PM,12,15,16,15,27,61,79,1.5,1012,17,10,226,18
2018-08-27,18,14,0.0,10.5,5,5,100,09:23 PM,07:08 AM,06:30 AM,08:43 PM,11,16,16,16,24,29,71,0.0,1016,18,10,200,15
2018-08-28,18,15,0.0,10.5,5,5,83,09:41 PM,08:19 AM,06:32 AM,08:41 PM,12,16,16,16,26,50,78,1.0,1016,18,10,222,16
2018-08-29,19,14,0.0,11.6,5,5,76,09:57 PM,09:31 AM,06:34 AM,08:38 PM,14,17,17,17,9,19,82,0.0,1020,19,10,211,6
2018-08-30,20,14,0.0,11.6,5,5,69,10:14 PM,10:44 AM,06:36 AM,08:35 PM,13,17,17,17,16,12,76,0.0,1017,20,10,148,10
2018-08-31,19,15,0.0,8.1,4,4,65,10:34 PM,11:59 AM,06:38 AM,08:33 PM,14,16,17,16,30,66,85,6.7,1016,19,10,178,18
2018-09-01,18,16,0.0,11.6,5,5,48,10:56 PM,01:15 PM,06:40 AM,08:30 PM,14,17,17,17,27,51,86,0.0,1023,18,10,222,17
2018-09-02,19,15,0.0,11.6,5,5,41,11:25 PM,02:32 PM,06:42 AM,08:28 PM,14,17,17,17,12,32,83,0.0,1028,19,10,193,7
2018-09-03,21,14,0.0,11.6,5,5,33,No moonrise,03:48 PM,06:44 AM,08:25 PM,14,17,17,17,22,18,81,0.0,1024,21,10,57,13
2018-09-04,21,15,0.0,11.6,5,5,26,12:01 AM,04:59 PM,06:45 AM,08:22 PM,14,18,18,18,23,16,82,0.8,1017,21,10,120,14
2018-09-05,19,15,0.0,8.0,5,5,18,12:49 AM,06:01 PM,06:47 AM,08:20 PM,15,17,17,17,18,50,88,0.7,1018,19,10,80,11
2018-09-06,22,15,0.0,11.6,5,5,11,01:52 AM,06:51 PM,06:49 AM,08:17 PM,15,18,19,18,20,28,84,1.9,1016,22,9,63,11
2018-09-07,22,15,0.0,11.6,5,5,3,03:07 AM,07:31 PM,06:51 AM,08:15 PM,14,18,19,18,28,17,76,0.0,1014,22,10,125,15
2018-09-08,20,15,0.0,11.6,5,5,0,04:30 AM,08:02 PM,06:53 AM,08:12 PM,13,17,17,17,24,26,79,0.0,1018,20,10,226,14
2018-09-09,18,14,0.0,11.6,5,5,0,05:58 AM,08:26 PM,06:55 AM,08:09 PM,12,16,17,16,9,23,75,0.0,1023,18,10,251,6
2018-09-10,19,13,0.0,11.6,5,5,0,07:25 AM,08:48 PM,06:57 AM,08:07 PM,12,16,17,16,13,10,76,0.0,1022,19,10,157,8
2018-09-11,19,15,0.0,10.4,5,5,4,08:50 AM,09:08 PM,06:59 AM,08:04 PM,13,17,17,17,36,64,78,1.9,1017,19,10,205,22
2018-09-12,18,16,0.0,10.3,5,5,12,10:13 AM,09:27 PM,07:01 AM,08:02 PM,13,17,17,17,51,57,78,0.0,1014,18,10,267,32
2018-09-13,16,14,0.0,11.6,5,5,19,11:34 AM,09:48 PM,07:03 AM,07:59 PM,10,14,15,14,30,21,73,0.0,1019,16,10,273,19
2018-09-14,17,13,0.0,11.6,4,4,27,12:50 PM,10:11 PM,07:05 AM,07:56 PM,10,14,15,14,22,17,73,0.0,1020,17,10,233,14
2018-09-15,17,13,0.0,11.6,4,4,34,02:03 PM,10:38 PM,07:07 AM,07:54 PM,11,13,14,13,34,33,79,1.1,1017,17,10,222,21
2018-09-16,16,13,0.0,11.6,4,4,42,03:10 PM,11:12 PM,07:09 AM,07:51 PM,9,13,14,13,31,21,72,0.3,1021,16,10,277,20
2018-09-17,18,14,0.0,11.6,5,5,49,04:10 PM,11:52 PM,07:11 AM,07:49 PM,12,16,16,16,41,27,79,0.0,1018,18,10,243,25
2018-09-18,19,15,0.0,11.6,5,5,57,05:02 PM,No moonset,07:13 AM,07:46 PM,13,17,17,17,27,17,78,0.0,1017,19,10,213,15
2018-09-19,19,16,0.0,11.6,5,5,64,05:45 PM,12:40 AM,07:15 AM,07:43 PM,14,17,17,17,30,7,85,0.0,1016,19,10,228,17
2018-09-20,20,15,0.0,10.2,5,5,72,06:19 PM,01:37 AM,07:17 AM,07:41 PM,14,17,17,17,24,27,81,0.4,1016,20,10,222,13
2018-09-21,23,16,0.0,11.6,5,5,80,06:46 PM,02:39 AM,07:19 AM,07:38 PM,13,19,20,19,49,24,69,0.0,1009,23,10,169,25
2018-09-22,15,13,0.0,10.2,4,4,87,07:10 PM,03:46 AM,07:21 AM,07:35 PM,9,11,14,11,54,47,72,6.3,1008,15,10,254,36
2018-09-23,14,12,0.0,11.6,4,4,95,07:29 PM,04:55 AM,07:23 AM,07:33 PM,8,10,13,10,48,27,73,5.9,1007,14,9,257,31
2018-09-24,13,9,0.0,10.2,4,4,100,07:47 PM,06:06 AM,07:25 AM,07:30 PM,6,9,11,9,33,58,69,0.9,1009,13,10,315,23
2018-09-25,11,9,0.0,11.6,4,4,100,08:04 PM,07:19 AM,07:27 AM,07:28 PM,3,7,10,7,41,17,61,0.5,1026,11,10,323,28
2018-09-26,15,11,0.0,6.0,3,3,83,08:21 PM,08:33 AM,07:29 AM,07:25 PM,9,9,12,9,69,83,78,2.8,1021,15,10,254,46
2018-09-27,15,13,0.0,7.4,4,4,75,08:39 PM,09:48 AM,07:31 AM,07:22 PM,10,12,14,12,58,65,79,0.3,1014,15,10,277,37
2018-09-28,15,9,0.0,8.8,3,3,68,09:01 PM,11:05 AM,07:33 AM,07:20 PM,7,9,12,9,51,64,74,0.7,1012,15,10,306,33
2018-09-29,12,9,0.0,10.2,4,4,60,09:27 PM,12:22 PM,07:35 AM,07:17 PM,4,8,10,8,31,38,62,0.0,1023,12,10,290,20
2018-09-30,12,11,0.0,11.6,4,4,52,10:00 PM,01:39 PM,07:37 AM,07:14 PM,7,9,12,9,49,59,71,0.0,1017,12,10,228,32
2018-10-01,13,9,0.0,11.6,4,4,51,10:43 PM,02:51 PM,07:39 AM,07:12 PM,6,9,11,9,20,23,73,0.0,1010,13,10,205,12
2018-10-02,12,8,0.0,10.2,4,4,43,11:40 PM,03:55 PM,07:41 AM,07:09 PM,7,7,10,7,40,62,78,6.8,1005,12,10,253,27
2018-10-03,11,9,0.0,7.3,2,2,36,No moonrise,04:48 PM,07:42 AM,07:06 PM,6,6,10,6,54,59,75,4.0,1000,11,10,294,36
2018-10-04,10,8,0.0,11.6,3,3,29,12:48 AM,05:30 PM,07:44 AM,07:04 PM,5,6,9,6,34,35,73,0.0,1018,10,10,299,22
2018-10-05,13,11,0.0,5.8,3,3,21,02:06 AM,06:02 PM,07:46 AM,07:01 PM,11,10,12,10,49,96,90,0.0,1019,13,10,241,30
2018-10-06,14,10,0.0,11.1,4,4,14,03:30 AM,06:28 PM,07:48 AM,06:58 PM,8,10,12,10,38,20,79,0.0,1013,14,10,201,21
2018-10-07,13,8,0.0,7.0,3,3,7,04:56 AM,06:50 PM,07:50 AM,06:56 PM,8,8,10,8,27,45,85,0.1,1010,13,10,193,17
2018-10-08,11,7,0.0,5.5,2,2,0,06:21 AM,07:10 PM,07:52 AM,06:53 PM,6,7,9,7,26,56,77,0.1,1023,11,10,170,17
2018-10-09,12,10,0.0,11.0,4,4,0,07:45 AM,07:29 PM,07:54 AM,06:51 PM,7,8,11,8,38,29,76,0.0,1022,12,10,217,23
2018-10-10,14,11,0.0,10.9,4,4,0,09:07 AM,07:49 PM,07:56 AM,06:48 PM,10,11,13,11,27,8,83,0.0,1025,14,10,230,15
2018-10-11,16,10,0.0,10.9,4,4,7,10:27 AM,08:10 PM,07:58 AM,06:46 PM,9,11,12,11,31,0,78,0.0,1029,16,10,130,16
2018-10-12,16,11,0.0,10.4,4,4,15,11:44 AM,08:36 PM,08:00 AM,06:43 PM,9,12,13,12,40,7,77,0.0,1028,16,10,154,21
2018-10-13,16,11,0.0,10.4,4,4,22,12:55 PM,09:07 PM,08:02 AM,06:40 PM,9,12,13,12,32,0,77,0.0,1028,16,10,172,16
2018-10-14,17,11,0.0,10.3,4,4,29,02:00 PM,09:44 PM,08:04 AM,06:38 PM,9,12,13,12,42,0,73,0.0,1025,17,10,156,21
2018-10-15,16,11,0.0,10.3,4,4,36,02:56 PM,10:30 PM,08:06 AM,06:35 PM,7,11,13,11,41,13,68,0.0,1022,16,10,162,22
2018-10-16,15,11,0.0,10.3,4,4,44,03:43 PM,11:24 PM,08:08 AM,06:33 PM,8,12,13,12,30,7,70,0.0,1021,15,10,174,15
2018-10-17,15,11,0.0,10.2,4,4,51,04:20 PM,No moonset,08:10 AM,06:30 PM,8,11,13,11,25,3,72,0.0,1022,15,10,175,13
2018-10-18,14,10,0.0,10.2,4,4,58,04:50 PM,12:24 AM,08:12 AM,06:28 PM,8,11,12,11,24,27,76,0.0,1019,14,10,190,13
2018-10-19,12,8,0.0,10.0,3,3,66,05:15 PM,01:30 AM,08:15 AM,06:26 PM,6,9,10,9,18,19,79,0.0,1023,12,10,103,11
2018-10-20,11,8,0.0,6.7,2,2,73,05:35 PM,02:38 AM,08:17 AM,06:23 PM,6,9,10,9,14,59,77,0.3,1023,11,10,267,9
2018-10-21,12,8,0.0,8.3,4,4,80,05:53 PM,03:49 AM,08:19 AM,06:21 PM,7,9,10,9,19,45,79,0.0,1026,12,10,269,13
2018-10-22,11,10,0.0,9.9,4,4,87,06:09 PM,05:01 AM,08:21 AM,06:18 PM,7,8,11,8,44,55,79,3.0,1019,11,10,265,28
2018-10-23,10,8,0.0,5.0,2,2,95,06:26 PM,06:15 AM,08:23 AM,06:16 PM,6,5,9,5,56,85,79,8.0,997,10,10,278,38
2018-10-24,9,7,0.0,4.9,2,2,100,06:44 PM,07:32 AM,08:25 AM,06:14 PM,3,3,8,3,67,88,73,3.6,996,9,10,336,48
2018-10-25,8,7,0.0,4.9,2,2,100,07:04 PM,08:49 AM,08:27 AM,06:11 PM,4,4,7,4,31,78,80,4.9,998,8,10,294,20
2018-10-26,8,6,0.0,8.3,3,3,84,07:29 PM,10:09 AM,08:29 AM,06:09 PM,3,4,7,4,25,66,73,2.3,1003,8,10,248,16
2018-10-27,9,8,0.0,9.8,2,2,76,07:59 PM,11:29 AM,08:31 AM,06:07 PM,6,4,9,4,57,68,80,5.4,997,9,9,245,38
2018-10-28,7,4,0.0,9.7,3,3,69,08:40 PM,12:44 PM,08:33 AM,06:05 PM,1,1,5,1,32,28,75,0.0,1017,7,10,81,22
2018-10-29,5,2,0.0,4.8,1,1,62,09:32 PM,01:53 PM,08:35 AM,06:02 PM,0,-3,3,-3,47,90,80,0.3,1020,5,9,84,35
2018-10-30,14,6,0.0,9.6,3,3,54,10:37 PM,02:49 PM,08:38 AM,06:00 PM,8,7,11,7,69,61,86,0.1,1011,14,10,126,42
2018-10-31,13,9,0.0,8.7,4,4,51,11:52 PM,03:33 PM,08:40 AM,05:58 PM,7,8,11,8,41,7,78,0.0,1019,13,10,193,23
2018-11-01,12,8,0.0,8.7,3,3,34,No moonrise,04:07 PM,08:42 AM,05:56 PM,7,7,10,7,38,19,81,0.0,1023,12,10,134,22
2018-11-02,12,10,0.0,8.7,4,4,26,01:13 AM,04:34 PM,08:44 AM,05:54 PM,9,9,11,9,34,40,87,0.0,1020,12,10,203,20
2018-11-03,10,8,0.0,8.7,3,3,19,02:36 AM,04:56 PM,08:46 AM,05:52 PM,6,7,9,7,29,36,81,0.1,1027,10,10,272,17
2018-11-04,8,6,0.0,8.7,3,3,11,03:59 AM,05:15 PM,08:48 AM,05:50 PM,4,5,7,5,21,27,77,0.0,1029,8,10,160,14
2018-11-05,10,6,0.0,5.1,2,2,4,05:22 AM,05:33 PM,08:50 AM,05:48 PM,7,5,8,5,33,61,90,0.2,1023,10,10,142,22
2018-11-06,12,8,0.0,8.7,3,3,0,06:43 AM,05:52 PM,08:53 AM,05:45 PM,7,7,9,7,38,10,84,0.0,1019,12,10,150,21
2018-11-07,10,7,0.0,8.7,3,3,0,08:03 AM,06:12 PM,08:55 AM,05:43 PM,6,6,9,6,34,5,85,0.0,1019,10,10,149,19
2018-11-08,9,6,0.0,8.7,3,3,0,09:22 AM,06:35 PM,08:57 AM,05:42 PM,6,6,8,6,25,13,86,0.0,1020,9,10,158,14
2018-11-09,8,6,0.0,8.7,3,3,4,10:37 AM,07:03 PM,08:59 AM,05:40 PM,5,5,7,5,16,42,87,0.0,1020,8,10,149,10
2018-11-10,9,7,0.0,3.9,2,2,11,11:46 AM,07:37 PM,09:01 AM,05:38 PM,6,5,8,5,26,79,91,0.1,1017,9,10,139,17
2018-11-11,6,5,0.0,5.8,3,3,19,12:47 PM,08:19 PM,09:03 AM,05:36 PM,4,1,6,1,40,57,88,0.1,1019,6,10,139,29
2018-11-12,9,6,0.0,3.9,2,2,26,01:39 PM,09:10 PM,09:05 AM,05:34 PM,5,3,7,3,42,66,87,0.4,1022,9,9,162,29
2018-11-13,9,8,0.0,2.1,2,2,34,02:20 PM,10:08 PM,09:08 AM,05:32 PM,7,6,9,6,38,94,91,10.5,1018,9,9,226,24
2018-11-14,9,8,0.0,5.8,3,3,41,02:53 PM,11:12 PM,09:10 AM,05:30 PM,7,6,9,6,21,62,91,2.1,1023,9,10,312,13
2018-11-15,9,6,0.0,5.8,3,3,49,03:19 PM,No moonset,09:12 AM,05:29 PM,6,7,8,7,11,48,86,0.2,1033,9,10,140,7
2018-11-16,6,3,0.0,5.8,2,2,56,03:41 PM,12:19 AM,09:14 AM,05:27 PM,2,1,5,1,23,16,85,0.0,1041,6,10,155,15
2018-11-17,7,3,0.0,2.0,1,1,64,03:59 PM,01:29 AM,09:16 AM,05:25 PM,2,2,5,2,22,67,83,0.1,1041,7,10,241,14
2018-11-18,7,4,0.0,2.0,2,2,72,04:15 PM,02:40 AM,09:18 AM,05:24 PM,3,2,6,2,37,70,80,0.1,1030,7,10,154,25
2018-11-19,4,3,0.0,3.9,2,2,79,04:31 PM,03:53 AM,09:20 AM,05:22 PM,0,-2,3,-2,37,45,80,0.0,1032,4,10,77,26
2018-11-20,3,1,0.0,5.8,2,2,87,04:48 PM,05:08 AM,09:22 AM,05:21 PM,-1,-3,2,-3,26,12,80,0.0,1031,3,10,96,18
