date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2015-09-10,19,7,0.0,11.6,4,4,6,03:41 AM,06:36 PM,06:47 AM,07:55 PM,7,13,14,13,14,13,69,0.0,1030,19,8,77,9
2015-09-11,19,9,0.0,11.6,4,4,0,04:45 AM,07:00 PM,06:48 AM,07:53 PM,7,13,14,13,19,24,65,0.0,1032,19,10,103,12
2015-09-12,17,9,0.0,9.1,4,4,0,05:51 AM,07:23 PM,06:50 AM,07:50 PM,7,12,13,12,25,34,66,0.0,1029,17,10,116,16
2015-09-13,19,11,0.0,10.3,4,4,0,06:56 AM,07:44 PM,06:52 AM,07:48 PM,9,13,14,13,25,35,73,0.4,1026,19,10,127,16
2015-09-14,19,10,0.0,10.3,4,4,1,08:01 AM,08:04 PM,06:54 AM,07:45 PM,8,12,14,12,31,31,69,0.0,1021,19,10,135,20
2015-09-15,21,13,0.0,10.3,5,5,9,09:05 AM,08:24 PM,06:56 AM,07:43 PM,11,14,16,14,27,39,75,0.4,1014,21,9,149,16
2015-09-16,16,12,0.0,6.4,3,3,16,10:10 AM,08:47 PM,06:58 AM,07:40 PM,13,14,15,14,22,75,93,0.0,1012,16,9,151,13
2015-09-17,17,8,0.0,8.9,3,3,24,11:15 AM,09:12 PM,07:00 AM,07:38 PM,8,11,12,11,18,63,79,0.9,1016,17,9,168,12
2015-09-18,17,9,0.0,8.9,4,4,32,12:18 PM,09:42 PM,07:02 AM,07:35 PM,8,12,13,12,19,60,78,1.3,1015,17,9,170,12
2015-09-19,18,9,0.0,8.9,4,4,39,01:21 PM,10:16 PM,07:03 AM,07:32 PM,9,12,13,12,18,62,77,1.6,1015,18,9,192,12
2015-09-20,16,10,0.0,10.2,3,3,47,02:20 PM,10:59 PM,07:05 AM,07:30 PM,9,12,13,12,17,61,79,1.0,1018,16,9,197,11
2015-09-21,15,9,0.0,8.9,3,3,54,03:16 PM,11:50 PM,07:07 AM,07:27 PM,10,11,12,11,20,68,88,2.7,1011,15,9,257,13
2015-09-22,18,8,0.0,7.5,4,4,62,04:05 PM,No moonset,07:09 AM,07:25 PM,8,11,12,11,20,44,75,0.0,1015,18,8,184,12
2015-09-23,21,9,0.0,7.4,5,5,69,04:48 PM,12:50 AM,07:11 AM,07:22 PM,10,14,16,14,22,55,73,0.0,1014,21,10,146,14
2015-09-24,25,14,0.0,11.6,5,5,77,05:26 PM,02:00 AM,07:13 AM,07:20 PM,14,19,19,19,16,30,77,0.0,1017,25,9,178,9
2015-09-25,19,13,0.0,6.0,4,4,84,05:58 PM,03:17 AM,07:15 AM,07:17 PM,14,15,16,15,19,88,91,1.5,1017,19,9,182,13
2015-09-26,15,11,0.0,10.2,4,4,92,06:27 PM,04:38 AM,07:17 AM,07:14 PM,10,12,13,12,22,56,81,0.0,1018,15,10,306,14
2015-09-27,16,8,0.0,11.6,4,4,99,06:55 PM,06:03 AM,07:19 AM,07:12 PM,7,10,11,10,21,32,79,0.1,1024,16,10,337,14
2015-09-28,16,7,0.0,11.6,4,4,100,07:24 PM,07:29 AM,07:20 AM,07:09 PM,7,9,10,9,20,46,80,0.1,1030,16,8,324,13
2015-09-29,13,6,0.0,10.2,3,3,85,07:53 PM,08:55 AM,07:22 AM,07:07 PM,5,8,9,8,18,35,77,0.1,1036,13,9,100,11
2015-09-30,15,4,0.0,11.6,3,3,78,08:25 PM,10:18 AM,07:24 AM,07:04 PM,6,10,11,10,10,2,74,0.0,1036,15,8,182,6
2015-10-01,14,6,0.0,8.7,4,4,75,09:02 PM,11:38 AM,07:26 AM,07:01 PM,7,8,10,8,28,45,80,0.0,1029,14,10,256,17
2015-10-02,15,10,0.0,8.6,3,3,68,09:45 PM,12:51 PM,07:28 AM,06:59 PM,9,10,12,10,34,61,81,0.2,1021,15,10,260,22
2015-10-03,18,10,0.0,10.1,4,4,61,10:34 PM,01:55 PM,07:30 AM,06:56 PM,10,13,13,13,15,45,82,0.1,1020,18,10,242,10
2015-10-04,19,8,0.0,10.1,4,4,53,11:30 PM,02:48 PM,07:32 AM,06:54 PM,8,12,13,12,18,39,73,1.8,1016,19,10,188,10
2015-10-05,18,10,0.0,7.1,4,4,46,No moonrise,03:33 PM,07:34 AM,06:51 PM,11,13,14,13,14,52,85,0.0,1015,18,9,207,9
2015-10-06,11,3,0.0,11.1,3,3,39,12:30 AM,04:09 PM,07:36 AM,06:49 PM,2,4,7,4,25,15,71,0.0,1021,11,10,54,17
2015-10-07,9,0,0.0,10.1,2,2,31,01:33 AM,04:39 PM,07:38 AM,06:46 PM,-2,1,4,1,19,20,67,0.0,1028,9,10,80,12
2015-10-08,8,-1,0.0,11.1,2,2,24,02:37 AM,05:05 PM,07:39 AM,06:44 PM,-4,1,3,1,14,19,61,0.0,1028,8,10,86,9
2015-10-09,7,-0,0.0,7.0,1,1,17,03:43 AM,05:28 PM,07:41 AM,06:41 PM,-3,1,4,1,13,50,61,0.0,1028,7,10,140,8
2015-10-10,6,-2,0.0,8.5,2,2,10,04:47 AM,05:49 PM,07:43 AM,06:39 PM,-3,1,3,1,11,38,68,0.0,1028,6,10,256,6
2015-10-11,7,-1,0.0,10.9,2,2,2,05:52 AM,06:09 PM,07:45 AM,06:36 PM,-2,-0,2,-0,16,11,74,0.0,1029,7,9,65,10
2015-10-12,9,-2,0.0,10.1,2,2,0,06:57 AM,06:30 PM,07:47 AM,06:34 PM,-3,1,3,1,17,15,67,0.0,1031,9,10,93,10
2015-10-13,10,1,0.0,10.1,2,2,0,08:02 AM,06:52 PM,07:49 AM,06:31 PM,-1,1,4,1,24,39,67,0.0,1029,10,10,111,14
2015-10-14,11,2,0.0,10.8,3,3,5,09:07 AM,07:16 PM,07:51 AM,06:29 PM,-0,3,5,3,20,16,70,0.0,1029,11,10,107,12
2015-10-15,10,1,0.0,10.7,3,3,12,10:11 AM,07:44 PM,07:53 AM,06:27 PM,-0,2,5,2,25,19,70,0.0,1032,10,10,106,16
2015-10-16,9,3,0.0,10.0,3,3,19,11:14 AM,08:17 PM,07:55 AM,06:24 PM,-1,3,6,3,31,66,59,0.0,1027,9,10,131,20
2015-10-17,12,5,0.0,6.9,3,3,27,12:15 PM,08:56 PM,07:57 AM,06:22 PM,1,6,8,6,18,82,60,0.0,1022,12,10,129,12
2015-10-18,8,7,0.0,5.3,2,2,34,01:11 PM,09:44 PM,07:59 AM,06:19 PM,6,6,8,6,14,100,89,4.0,1016,8,6,63,9
2015-10-19,11,5,0.0,10.2,3,3,41,02:01 PM,10:39 PM,08:01 AM,06:17 PM,5,5,7,5,17,59,86,0.1,1019,11,7,43,10
2015-10-20,9,5,0.0,5.1,2,2,48,02:45 PM,11:44 PM,08:03 AM,06:15 PM,5,5,7,5,21,90,89,0.1,1020,9,9,90,14
2015-10-21,6,5,0.0,5.0,2,2,56,03:24 PM,No moonset,08:05 AM,06:12 PM,4,3,6,3,20,98,89,2.1,1015,6,9,77,14
2015-10-22,8,4,0.0,5.0,2,2,63,03:56 PM,12:55 AM,08:07 AM,06:10 PM,3,3,5,3,15,80,87,0.0,1014,8,10,154,9
2015-10-23,10,6,0.0,5.0,2,2,70,04:26 PM,02:11 AM,08:09 AM,06:08 PM,7,6,9,6,30,97,91,1.6,1008,10,6,242,20
2015-10-24,8,4,0.0,9.9,2,2,77,04:53 PM,03:33 AM,08:11 AM,06:06 PM,3,3,6,3,25,67,83,0.9,1019,8,7,192,16
2015-10-25,11,4,0.0,6.6,2,2,85,05:21 PM,04:56 AM,08:13 AM,06:03 PM,5,5,7,5,19,79,87,0.3,1018,11,7,226,12
2015-10-26,11,4,0.0,9.9,3,3,92,05:48 PM,06:20 AM,08:15 AM,06:01 PM,4,4,7,4,29,17,82,0.1,1020,11,10,303,17
2015-10-27,11,2,0.0,8.7,3,3,99,06:18 PM,07:46 AM,08:17 AM,05:59 PM,4,3,6,3,22,29,88,0.0,1024,11,9,282,13
2015-10-28,7,1,0.0,8.7,2,2,100,06:53 PM,09:09 AM,08:19 AM,05:57 PM,-0,1,4,1,21,18,75,0.0,1028,7,8,117,13
2015-10-29,7,-1,0.0,8.7,2,2,86,07:34 PM,10:27 AM,08:21 AM,05:55 PM,-3,-2,2,-2,24,12,74,0.0,1027,7,10,139,15
2015-10-30,9,-0,0.0,8.7,2,2,79,08:22 PM,11:38 AM,08:23 AM,05:53 PM,2,2,4,2,14,29,90,0.0,1034,9,7,118,8
2015-10-31,9,1,0.0,7.0,2,2,75,09:17 PM,12:39 PM,08:25 AM,05:51 PM,2,1,4,1,21,20,83,0.0,1040,9,10,170,12
2015-11-01,12,4,0.0,8.7,3,3,59,10:17 PM,01:29 PM,08:27 AM,05:49 PM,2,4,7,4,31,17,74,0.0,1031,12,10,228,17
2015-11-02,10,8,0.0,3.4,2,2,52,11:21 PM,02:09 PM,08:29 AM,05:46 PM,7,6,9,6,26,94,90,0.0,1025,10,10,278,17
2015-11-03,12,6,0.0,8.7,3,3,44,No moonrise,02:42 PM,08:31 AM,05:44 PM,7,7,9,7,16,52,90,0.0,1024,12,8,257,10
2015-11-04,6,3,0.0,5.2,2,2,37,12:26 AM,03:10 PM,08:33 AM,05:42 PM,4,4,6,4,11,72,90,0.1,1020,6,7,272,7
2015-11-05,9,5,0.0,3.4,2,2,29,01:32 AM,03:34 PM,08:35 AM,05:40 PM,5,6,7,6,9,93,88,0.0,1025,9,9,156,5
2015-11-06,7,4,0.0,5.2,2,2,22,02:37 AM,03:55 PM,08:37 AM,05:39 PM,4,4,6,4,12,72,89,0.3,1026,7,8,169,8
2015-11-07,5,2,0.0,5.1,1,1,14,03:42 AM,04:15 PM,08:39 AM,05:37 PM,2,1,4,1,21,69,85,0.0,1023,5,10,180,14
2015-11-08,11,5,0.0,3.4,2,2,6,04:46 AM,04:36 PM,08:41 AM,05:35 PM,7,5,9,5,39,100,90,0.0,1011,11,10,251,25
2015-11-09,9,5,0.0,5.1,2,2,0,05:52 AM,04:57 PM,08:43 AM,05:33 PM,6,5,7,5,24,83,90,0.3,1012,9,8,246,15
2015-11-10,9,7,0.0,3.3,2,2,0,06:57 AM,05:20 PM,08:45 AM,05:31 PM,7,6,9,6,33,85,91,1.9,1002,9,10,275,20
2015-11-11,11,6,0.0,8.7,3,3,0,08:02 AM,05:47 PM,08:47 AM,05:29 PM,7,6,9,6,28,59,91,0.3,1007,11,8,290,17
2015-11-12,11,7,0.0,3.3,2,2,1,09:07 AM,06:18 PM,08:49 AM,05:27 PM,8,6,9,6,32,99,92,5.9,1011,11,7,261,20
2015-11-13,9,6,0.0,6.9,3,3,8,10:09 AM,06:55 PM,08:51 AM,05:26 PM,6,5,8,5,24,70,87,0.0,1019,9,9,245,15
2015-11-14,8,4,0.0,3.3,2,2,16,11:08 AM,07:40 PM,08:53 AM,05:24 PM,5,3,6,3,31,83,89,1.6,1008,8,10,250,19
2015-11-15,7,3,0.0,5.1,1,1,24,12:01 PM,08:33 PM,08:55 AM,05:22 PM,3,2,5,2,26,77,89,0.3,1005,7,10,244,16
2015-11-16,6,3,0.0,6.9,2,2,31,12:47 PM,09:35 PM,08:57 AM,05:21 PM,3,2,5,2,14,73,91,1.2,1011,6,9,237,9
2015-11-17,8,5,0.0,3.2,2,2,39,01:26 PM,10:43 PM,08:59 AM,05:19 PM,6,3,7,3,28,94,93,1.1,1007,8,10,211,18
2015-11-18,11,8,0.0,2.0,2,2,46,02:00 PM,11:56 PM,09:01 AM,05:18 PM,8,6,9,6,32,100,93,0.4,997,11,9,235,21
2015-11-19,9,7,0.0,2.0,2,2,54,02:29 PM,No moonset,09:03 AM,05:16 PM,6,4,7,4,34,96,89,5.8,999,9,9,239,22
2015-11-20,8,5,0.0,2.0,2,2,61,02:56 PM,01:13 AM,09:05 AM,05:15 PM,5,3,6,3,30,99,90,5.0,993,8,7,264,21
2015-11-21,4,0,0.0,5.8,1,1,69,03:22 PM,02:32 AM,09:07 AM,05:13 PM,2,1,3,1,11,43,93,0.2,995,4,6,175,7
2015-11-22,2,-0,1.6,2.0,1,1,76,03:48 PM,03:53 AM,09:09 AM,05:12 PM,0,-3,1,-3,20,93,93,1.9,1002,2,5,78,13
2015-11-23,3,-1,0.0,2.0,1,1,84,04:15 PM,05:16 AM,09:10 AM,05:11 PM,-0,-2,1,-2,15,91,95,0.0,1014,3,6,259,9
2015-11-24,1,-1,0.1,5.8,2,2,91,04:47 PM,06:38 AM,09:12 AM,05:09 PM,-2,-5,-0,-5,21,51,91,0.1,1021,1,10,229,13
2015-11-25,1,-2,0.0,5.8,2,2,99,05:24 PM,07:59 AM,09:14 AM,05:08 PM,-5,-6,-1,-6,26,10,77,0.0,1016,1,10,172,17
2015-11-26,-1,-3,0.0,3.9,1,1,100,06:07 PM,09:14 AM,09:16 AM,05:07 PM,-4,-7,-2,-7,23,77,85,0.0,1016,-1,10,176,15
2015-11-27,0,-3,0.0,5.8,2,2,86,06:59 PM,10:21 AM,09:18 AM,05:06 PM,-4,-6,-2,-6,22,23,87,0.0,1020,0,10,210,14
2015-11-28,-0,-4,0.0,2.0,1,1,78,07:58 PM,11:19 AM,09:19 AM,05:05 PM,-5,-7,-2,-7,25,68,81,0.1,1012,-0,9,179,16
2015-11-29,1,-1,0.0,2.0,1,1,71,09:02 PM,12:05 PM,09:21 AM,05:04 PM,-1,-4,0,-4,23,80,90,0.1,1007,1,10,215,15
2015-11-30,4,1,0.0,2.0,1,1,63,10:09 PM,12:42 PM,09:23 AM,05:03 PM,2,-2,3,-2,36,94,91,0.9,997,4,8,236,22
2015-12-01,4,2,0.0,1.9,1,1,61,11:16 PM,01:13 PM,09:24 AM,05:02 PM,1,-1,3,-1,30,83,89,0.3,1002,4,10,272,18
2015-12-02,3,-0,0.0,5.8,2,2,54,No moonrise,01:39 PM,09:26 AM,05:01 PM,-0,-3,1,-3,23,17,92,0.0,1017,3,7,277,12
2015-12-03,6,1,0.0,1.9,1,1,46,12:22 AM,02:01 PM,09:28 AM,05:01 PM,4,1,4,1,21,97,98,0.0,1024,6,5,224,12
2015-12-04,8,5,0.0,5.8,3,3,39,01:29 AM,02:21 PM,09:29 AM,05:00 PM,5,3,6,3,36,73,89,0.0,1021,8,8,219,21
2015-12-05,7,6,0.0,1.8,2,2,32,02:33 AM,02:42 PM,09:31 AM,04:59 PM,4,2,6,2,41,86,83,0.3,1018,7,10,249,25
2015-12-06,8,5,0.0,3.8,3,3,25,03:39 AM,03:02 PM,09:32 AM,04:59 PM,2,2,6,2,46,58,75,0.5,1013,8,8,248,27
2015-12-07,9,4,0.0,3.8,2,2,17,04:43 AM,03:24 PM,09:33 AM,04:58 PM,4,3,7,3,39,62,85,0.2,1021,9,9,279,24
2015-12-08,3,0,0.0,5.8,2,2,10,05:49 AM,03:49 PM,09:35 AM,04:58 PM,1,-0,2,-0,15,16,92,0.0,1036,3,7,248,8
2015-12-09,3,-0,0.0,1.8,1,1,3,06:54 AM,04:18 PM,09:36 AM,04:57 PM,-0,-3,1,-3,27,71,91,0.2,1030,3,9,200,17
2015-12-10,5,2,0.0,5.8,2,2,0,07:59 AM,04:53 PM,09:37 AM,04:57 PM,2,-1,3,-1,28,58,91,0.0,1029,5,9,243,16
2015-12-11,3,0,0.0,1.8,1,1,0,09:00 AM,05:35 PM,09:38 AM,04:57 PM,-1,-3,2,-3,32,60,82,0.2,1018,3,10,219,20
2015-12-12,4,3,0.0,1.8,1,1,4,09:57 AM,06:26 PM,09:39 AM,04:57 PM,1,-1,3,-1,34,88,87,0.8,1009,4,10,258,21
2015-12-13,4,2,1.0,1.8,1,1,12,10:46 AM,07:26 PM,09:41 AM,04:56 PM,2,-1,3,-1,20,94,93,1.2,1009,4,8,189,13
2015-12-14,2,-0,0.0,5.8,2,2,19,11:29 AM,08:33 PM,09:42 AM,04:56 PM,-1,-3,1,-3,23,74,88,0.0,1021,2,10,294,14
2015-12-15,1,-1,0.0,5.8,1,1,26,12:04 PM,09:46 PM,09:42 AM,04:56 PM,-1,-2,0,-2,11,63,92,0.0,1029,1,7,268,7
2015-12-16,1,-2,0.0,5.8,2,2,33,12:35 PM,11:01 PM,09:43 AM,04:56 PM,-3,-5,-1,-5,19,23,85,0.0,1031,1,10,252,11
2015-12-17,2,-2,0.0,1.8,1,1,41,01:03 PM,No moonset,09:44 AM,04:57 PM,-1,-4,0,-4,21,87,91,5.0,1021,2,10,211,13
2015-12-18,-3,-4,0.0,1.8,1,1,48,01:28 PM,12:18 AM,09:45 AM,04:57 PM,-5,-8,-3,-8,21,86,90,1.0,1017,-3,6,181,14
2015-12-19,-2,-3,0.0,1.8,1,1,55,01:53 PM,01:37 AM,09:46 AM,04:57 PM,-4,-8,-3,-8,24,89,92,1.0,1017,-2,7,195,15
2015-12-20,-3,-4,0.0,1.8,1,1,62,02:18 PM,02:57 AM,09:46 AM,04:58 PM,-4,-7,-3,-7,18,85,91,0.6,1016,-3,7,181,12
2015-12-21,8,7,0.0,1.8,2,2,70,02:46 PM,04:16 AM,09:47 AM,04:58 PM,6,4,7,4,28,100,94,3.4,1014,8,9,236,18
2015-12-22,7,4,0.0,3.8,2,2,77,03:19 PM,05:36 AM,09:47 AM,04:58 PM,5,2,6,2,40,86,89,1.9,1009,7,8,258,25
2015-12-23,11,7,0.0,1.8,2,2,84,03:58 PM,06:52 AM,09:48 AM,04:59 PM,8,6,9,6,41,98,91,0.6,1012,11,9,255,25
2015-12-24,7,2,0.0,5.8,1,1,92,04:45 PM,08:02 AM,09:48 AM,05:00 PM,3,1,5,1,31,53,89,0.3,1023,7,10,254,19
2015-12-25,6,2,0.0,1.9,1,1,99,05:40 PM,09:04 AM,09:49 AM,05:00 PM,3,0,4,0,35,81,92,0.5,1019,6,9,233,21
2015-12-26,4,3,0.0,1.9,1,1,100,06:41 PM,09:56 AM,09:49 AM,05:01 PM,2,1,4,1,25,95,90,1.2,1015,4,8,262,16
2015-12-27,2,-1,0.2,1.9,2,2,87,07:48 PM,10:39 AM,09:49 AM,05:02 PM,-3,-3,0,-3,18,70,79,2.5,1024,2,9,241,12
2015-12-28,0,-2,0.0,1.9,1,1,79,08:56 PM,11:13 AM,09:49 AM,05:03 PM,-3,-5,-1,-5,24,64,90,0.3,1017,0,8,220,15
2015-12-29,-2,-4,0.1,1.9,1,1,72,10:04 PM,11:42 AM,09:49 AM,05:04 PM,-4,-7,-2,-7,19,65,87,0.7,1034,-2,8,109,13
2015-12-30,-5,-7,0.0,5.8,2,2,65,11:12 PM,12:06 PM,09:49 AM,05:05 PM,-9,-9,-5,-9,13,3,77,0.0,1045,-5,10,140,8
2015-12-31,-6,-10,0.0,5.8,2,2,61,No moonrise,12:27 PM,09:49 AM,05:06 PM,-12,-11,-7,-11,15,1,65,0.0,1038,-6,10,149,9
2016-01-01,-9,-11,0.0,5.8,2,2,50,12:17 AM,12:48 PM,09:49 AM,05:07 PM,-12,-16,-10,-16,17,45,87,0.0,1035,-9,10,105,11
2016-01-02,-12,-14,0.0,5.8,2,2,43,01:23 AM,01:08 PM,09:49 AM,05:08 PM,-15,-20,-13,-20,19,23,83,0.0,1039,-12,10,86,13
2016-01-03,-12,-15,0.1,1.9,1,1,36,02:28 AM,01:29 PM,09:49 AM,05:09 PM,-16,-17,-13,-17,9,75,83,0.1,1029,-12,10,206,7
2016-01-04,-2,-14,0.1,1.9,1,1,28,03:33 AM,01:52 PM,09:48 AM,05:11 PM,-5,-10,-4,-10,28,70,90,1.0,1010,-2,8,204,18
2016-01-05,-5,-16,0.0,5.8,2,2,21,04:38 AM,02:18 PM,09:48 AM,05:12 PM,-14,-17,-12,-17,13,17,85,0.7,1009,-5,9,147,9
2016-01-06,-13,-16,0.0,5.8,2,2,14,05:43 AM,02:50 PM,09:47 AM,05:13 PM,-16,-19,-14,-19,12,18,90,0.0,1012,-13,9,108,7
2016-01-07,-12,-16,0.0,5.8,1,1,7,06:46 AM,03:29 PM,09:47 AM,05:15 PM,-15,-20,-14,-20,16,40,94,0.0,1012,-12,4,55,9
2016-01-08,-10,-17,0.2,1.9,1,1,0,07:45 AM,04:16 PM,09:46 AM,05:16 PM,-15,-21,-14,-21,20,73,92,0.2,1009,-10,7,99,13
2016-01-09,-7,-9,0.4,1.9,1,1,0,08:39 AM,05:12 PM,09:46 AM,05:18 PM,-9,-11,-8,-11,11,99,95,0.4,1007,-7,6,65,7
2016-01-10,-2,-9,0.0,1.9,1,1,0,09:26 AM,06:17 PM,09:45 AM,05:19 PM,-5,-9,-5,-9,22,98,95,0.0,1011,-2,7,118,14
2016-01-11,-1,-5,7.1,1.9,1,1,8,10:05 AM,07:30 PM,09:44 AM,05:21 PM,-4,-9,-3,-9,31,99,94,8.3,1001,-1,6,140,20
2016-01-12,-1,-7,0.3,2.0,1,1,15,10:39 AM,08:47 PM,09:43 AM,05:23 PM,-4,-7,-3,-7,16,98,97,0.3,990,-1,5,232,11
2016-01-13,-2,-6,0.0,2.0,1,1,22,11:08 AM,10:06 PM,09:42 AM,05:24 PM,-5,-10,-4,-10,27,78,95,0.0,996,-2,8,265,16
2016-01-14,-4,-9,0.7,3.9,1,1,29,11:35 AM,11:26 PM,09:42 AM,05:26 PM,-6,-12,-5,-12,31,75,94,0.9,1006,-4,6,275,18
2016-01-15,-6,-13,0.0,5.8,2,2,37,12:00 PM,No moonset,09:41 AM,05:28 PM,-11,-14,-10,-14,14,13,93,0.0,1012,-6,9,131,7
2016-01-16,-8,-12,0.0,2.0,2,2,44,12:25 PM,12:45 AM,09:40 AM,05:29 PM,-11,-17,-11,-17,24,41,96,0.0,1014,-8,8,212,13
2016-01-17,-5,-11,0.0,3.9,1,1,51,12:52 PM,02:04 AM,09:38 AM,05:31 PM,-9,-13,-8,-13,21,64,97,0.0,1018,-5,1,268,11
2016-01-18,-4,-9,0.0,5.8,2,2,59,01:22 PM,03:22 AM,09:37 AM,05:33 PM,-8,-12,-7,-12,23,50,96,0.0,1019,-4,7,254,11
2016-01-19,-5,-11,0.2,3.9,1,1,66,01:57 PM,04:37 AM,09:36 AM,05:35 PM,-9,-15,-9,-15,23,62,96,0.2,1016,-5,6,227,13
2016-01-20,-6,-8,0.2,2.0,1,1,73,02:39 PM,05:48 AM,09:35 AM,05:37 PM,-7,-13,-7,-13,27,93,95,0.3,1012,-6,9,182,17
2016-01-21,-8,-11,0.2,2.0,1,1,80,03:29 PM,06:52 AM,09:34 AM,05:39 PM,-10,-14,-9,-14,15,88,97,0.3,1019,-8,5,182,10
2016-01-22,-6,-11,0.5,2.0,1,1,88,04:26 PM,07:48 AM,09:32 AM,05:41 PM,-9,-12,-8,-12,12,91,97,0.6,1030,-6,2,254,7
2016-01-23,-4,-14,0.0,2.0,1,1,95,05:30 PM,08:33 AM,09:31 AM,05:43 PM,-9,-12,-9,-12,14,63,98,0.0,1032,-4,1,157,7
2016-01-24,1,-11,0.0,2.0,1,1,100,06:37 PM,09:11 AM,09:29 AM,05:45 PM,-6,-11,-6,-11,21,96,97,0.5,1027,1,6,209,13
2016-01-25,1,-1,0.0,2.0,1,1,100,07:46 PM,09:43 AM,09:28 AM,05:46 PM,0,-3,0,-3,16,98,99,2.9,1020,1,4,256,10
2016-01-26,3,0,0.0,2.1,1,1,83,08:54 PM,10:09 AM,09:26 AM,05:48 PM,1,-3,1,-3,30,100,99,3.9,1017,3,7,215,17
2016-01-27,4,1,0.0,2.1,1,1,76,10:01 PM,10:31 AM,09:25 AM,05:50 PM,3,-1,3,-1,32,100,99,1.3,1009,4,7,236,18
2016-01-28,6,2,0.0,2.1,1,1,69,11:07 PM,10:53 AM,09:23 AM,05:52 PM,4,-0,4,-0,42,96,94,3.7,1006,6,9,251,25
2016-01-29,3,1,0.0,3.9,1,1,61,No moonrise,11:13 AM,09:21 AM,05:54 PM,1,-3,2,-3,35,87,93,0.0,1015,3,10,249,21
2016-01-30,6,4,0.0,2.1,2,2,54,12:12 AM,11:34 AM,09:20 AM,05:56 PM,4,1,5,1,38,100,93,2.0,1007,6,10,226,23
2016-01-31,5,2,0.2,2.1,1,1,50,01:17 AM,11:56 AM,09:18 AM,05:58 PM,1,-2,3,-2,39,99,89,3.7,996,5,8,251,26
2016-02-01,3,1,0.3,3.3,1,1,34,02:21 AM,12:20 PM,09:16 AM,06:01 PM,-0,-3,2,-3,29,88,87,0.4,1004,3,9,255,19
2016-02-02,6,3,0.0,3.3,2,2,26,03:26 AM,12:49 PM,09:14 AM,06:03 PM,3,0,5,0,45,91,87,2.3,999,6,10,253,28
2016-02-03,5,3,0.0,3.3,1,1,18,04:28 AM,01:24 PM,09:13 AM,06:05 PM,1,-2,3,-2,46,91,85,1.8,998,5,10,251,29
2016-02-04,3,-0,0.1,3.4,1,1,11,05:29 AM,02:05 PM,09:11 AM,06:07 PM,-0,-3,1,-3,29,85,89,0.2,1006,3,9,262,18
2016-02-05,4,-1,0.0,6.9,2,2,3,06:25 AM,02:57 PM,09:09 AM,06:09 PM,-2,-4,1,-4,31,29,84,0.0,1014,4,10,268,19
2016-02-06,3,-2,0.0,3.4,1,1,0,07:15 AM,03:58 PM,09:07 AM,06:11 PM,-1,-3,0,-3,22,68,93,0.1,1020,3,7,214,14
2016-02-07,5,1,0.0,8.7,2,2,0,07:59 AM,05:07 PM,09:05 AM,06:13 PM,1,-3,2,-3,34,63,92,0.0,1013,5,10,179,21
2016-02-08,5,1,0.0,5.2,1,1,0,08:36 AM,06:23 PM,09:03 AM,06:15 PM,2,-2,3,-2,37,81,92,0.1,1005,5,10,185,22
2016-02-09,7,3,0.0,5.2,2,2,4,09:08 AM,07:44 PM,09:01 AM,06:17 PM,4,1,5,1,36,77,89,2.5,999,7,10,194,23
2016-02-10,8,5,0.0,4.8,2,2,12,09:37 AM,09:06 PM,08:59 AM,06:19 PM,5,2,6,2,40,100,91,5.5,993,8,9,158,25
2016-02-11,4,2,1.7,4.8,1,1,19,10:04 AM,10:28 PM,08:57 AM,06:21 PM,3,1,4,1,18,100,96,9.2,992,4,6,227,12
2016-02-12,4,1,0.6,4.8,1,1,27,10:30 AM,11:50 PM,08:54 AM,06:23 PM,1,-2,2,-2,27,98,92,1.6,1002,4,9,227,17
2016-02-13,4,1,0.0,6.5,1,1,34,10:57 AM,No moonset,08:52 AM,06:25 PM,1,-2,2,-2,26,84,91,0.0,1004,4,9,146,17
2016-02-14,2,-1,2.9,4.9,1,1,42,11:27 AM,01:10 AM,08:50 AM,06:27 PM,0,-3,1,-3,20,96,95,3.5,998,2,4,132,14
2016-02-15,6,-0,0.0,6.6,1,1,49,12:00 PM,02:27 AM,08:48 AM,06:30 PM,2,0,2,0,13,76,94,0.3,1008,6,5,91,8
2016-02-16,2,-2,0.3,8.3,1,1,57,12:39 PM,03:39 AM,08:46 AM,06:32 PM,-1,-3,1,-3,18,71,90,0.3,1028,2,8,221,12
2016-02-17,3,-2,0.0,9.9,2,2,64,01:26 PM,04:45 AM,08:44 AM,06:34 PM,-3,-2,1,-2,17,1,74,0.0,1037,3,10,189,11
2016-02-18,3,-0,0.0,5.0,1,1,72,02:20 PM,05:42 AM,08:41 AM,06:36 PM,-2,-4,1,-4,33,73,78,1.4,1024,3,8,151,21
2016-02-19,1,-0,0.0,5.0,1,1,79,03:20 PM,06:30 AM,08:39 AM,06:38 PM,-0,-3,1,-3,20,100,93,3.5,1018,1,8,132,13
2016-02-20,1,-1,0.3,6.7,1,1,87,04:24 PM,07:10 AM,08:37 AM,06:40 PM,-1,-5,0,-5,26,90,95,0.4,1014,1,9,176,17
